map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
deadlock5,15,24,0,0,0,0,.013261483
deadlock5,15,25,0,0,0,0,.008698654
deadlock5,15,26,0,0,0,0,.007908383
deadlock5,15,27,0,0,0,0,.012422235
deadlock5,15,28,0,0,0,0,.008664749
deadlock5,15,29,0,0,0,0,.007622549
deadlock5,20,0,0,0,0,0,.008623137
deadlock5,20,1,0,0,0,0,.007501533
deadlock5,20,2,0,0,0,0,.011935139
deadlock5,20,3,0,0,0,0,.008132869
deadlock5,20,4,0,0,0,0,.007120459
deadlock5,20,5,0,0,0,0,.007778255
deadlock5,20,6,0,0,0,0,.008396757
deadlock5,20,7,0,0,0,0,.010584018
deadlock5,20,8,0,0,0,0,.006381358
deadlock5,20,9,0,0,0,0,.006542329
deadlock5,20,10,0,0,0,0,.008918607
deadlock5,20,11,0,0,0,0,.015722995
deadlock5,20,12,0,0,0,0,.008314409
deadlock5,20,13,0,0,0,0,.009727455
deadlock5,20,14,0,0,0,0,.009881778
deadlock5,20,15,0,0,0,0,.018795858
deadlock5,20,16,0,0,0,0,.012804022
deadlock5,20,17,0,0,0,0,.008019808
deadlock5,20,18,0,0,0,0,.012486342
deadlock5,20,19,0,0,0,0,.007130310
deadlock5,20,20,0,0,0,0,.009831449
deadlock5,20,21,0,0,0,0,.009228259
deadlock5,20,22,0,0,0,0,.010170678
deadlock5,20,23,0,0,0,0,.010048325
deadlock5,20,24,0,0,0,0,.008490584
deadlock5,20,25,0,0,0,0,.008584232
deadlock5,20,26,0,0,0,0,.009493065
deadlock5,20,27,0,0,0,0,.008985079
deadlock5,20,28,0,0,0,0,.011175109
deadlock5,20,29,0,0,0,0,.008660736
deadlock5,25,0,0,0,0,0,.039681176
deadlock5,25,1,0,0,0,0,.006785812
deadlock5,25,2,0,0,0,0,.011772123
deadlock5,25,3,0,0,0,0,.009297622
deadlock5,25,4,0,0,0,0,.016337306
deadlock5,25,5,0,0,0,0,.095693994
deadlock5,25,6,0,0,0,0,.008204602
deadlock5,25,7,0,0,0,0,.049570897
deadlock5,25,8,0,0,0,0,.034766531
deadlock5,25,9,0,0,0,0,.036467260
deadlock5,25,10,0,0,0,0,.019016390
deadlock5,25,11,0,0,0,0,.070067745
deadlock5,25,12,0,0,0,0,.031818458
deadlock5,25,13,0,0,0,0,.059776578
deadlock5,25,14,0,0,0,0,.026949017
deadlock5,25,15,0,0,0,0,.041195140
deadlock5,25,16,0,0,0,0,.033226765
deadlock5,25,17,0,0,0,0,.017051958
deadlock5,25,18,0,0,0,0,.014757650
deadlock5,25,19,0,0,0,0,.033955510
deadlock5,25,20,0,0,0,0,.013432064
deadlock5,25,21,0,0,0,0,.019164589
deadlock5,25,22,0,0,0,0,.006906380
deadlock5,25,23,0,0,0,0,.018746926
deadlock5,25,24,0,0,0,0,.010196700
deadlock5,25,25,0,0,0,0,.011546669
deadlock5,25,26,0,0,0,0,.009866419
deadlock5,25,27,0,0,0,0,.072027512
deadlock5,25,28,0,0,0,0,.017775331
deadlock5,25,29,0,0,0,0,.015624773
deadlock5,30,0,0,0,0,0,.017921770
deadlock5,30,1,0,0,0,0,.008727184
deadlock5,30,2,0,0,0,0,.009434704
