map,N,seed,pure,swap,cnt,cnt_fires,cnt_time
flow,15,21,1,1,1,0,.005124419
flow,15,22,1,1,1,0,.004870381
flow,15,23,1,1,1,0,.005052482
flow,15,24,1,1,1,0,.005266526
flow,15,25,1,1,1,0,.005549202
flow,15,26,1,1,1,0,.005452280
flow,15,27,1,1,1,0,.005386393
flow,15,28,1,1,1,0,.005364798
flow,15,29,1,1,1,0,.007822258
flow,20,0,1,1,1,0,.005310697
flow,20,1,1,1,1,0,.005366562
flow,20,2,1,1,1,0,.008573715
flow,20,3,1,1,1,0,.007098320
flow,20,4,1,1,1,0,.008790518
flow,20,5,1,1,1,0,.006646221
flow,20,6,1,1,1,0,.005960618
flow,20,7,1,1,1,0,.005648406
flow,20,8,1,1,1,0,.006116616
flow,20,9,1,1,1,0,.005190898
flow,20,10,1,1,1,0,.004965500
flow,20,11,1,1,1,0,.005755141
flow,20,12,1,1,1,0,.006294099
flow,20,13,1,1,1,0,.005498566
flow,20,14,1,1,1,0,.006443107
flow,20,15,1,1,1,0,.005088798
flow,20,16,1,1,1,0,.006070131
flow,20,17,1,1,1,0,.005172558
flow,20,18,1,1,1,0,.006421347
flow,20,19,1,1,1,0,.010720380
flow,20,20,1,1,1,0,.005484948
flow,20,21,0,1,1,0,.006697158
flow,20,22,1,1,1,0,.005455137
flow,20,23,1,1,1,0,.006814619
flow,20,24,1,1,1,0,.006214841
flow,20,25,1,1,1,0,.007914505
flow,20,26,1,1,1,0,.006431848
flow,20,27,1,1,1,0,.006545004
flow,20,28,1,1,1,0,.005535924
flow,20,29,1,1,1,0,.006674372
flow,25,0,1,1,1,0,.007854831
flow,25,1,1,1,1,0,.007559464
flow,25,2,1,1,1,0,.005342287
flow,25,3,1,1,1,0,.005796024
flow,25,4,1,0,1,0,.007545092
flow,25,5,1,1,1,0,.007919332
flow,25,6,1,1,1,0,.009414013
flow,25,7,1,1,1,0,.005635583
flow,25,8,1,1,1,0,.011214489
flow,25,9,1,1,1,0,.006805069
flow,25,10,1,1,1,0,.005734738
flow,25,11,0,1,1,0,.006539646
flow,25,12,1,1,1,0,.005923728
flow,25,13,0,1,1,0,.007330254
flow,25,14,1,1,1,0,.010999425
flow,25,15,1,1,1,0,.007737365
flow,25,16,1,1,1,0,.005682895
flow,25,17,1,1,1,0,.005969736
flow,25,18,1,1,1,0,.005287882
flow,25,19,1,1,1,0,.006145872
flow,25,20,1,1,1,0,.005121303
flow,25,21,1,1,1,0,.005130692
flow,25,22,1,1,1,0,.005247712
flow,25,23,1,1,1,0,.006568531
flow,25,24,1,1,1,0,.005747919
flow,25,25,1,1,1,0,.004718514
flow,25,26,1,1,1,0,.007270687
flow,25,27,1,1,1,0,.005531288
flow,25,28,1,1,1,0,.005460545
flow,25,29,1,1,1,0,.006665836
flow,30,0,1,0,1,2,.007907423
flow,30,1,1,1,1,0,.007152214
flow,30,2,1,1,1,0,.007609600
flow,30,3,1,1,1,0,.006363478
flow,30,4,1,1,1,1,.007196567
flow,30,5,1,1,1,0,.010189511
flow,30,6,1,1,1,0,.006368814
flow,30,7,0,1,1,2,.006007523
flow,30,8,1,1,1,0,.007019532
flow,30,9,1,1,1,0,.006777721
flow,30,10,1,1,1,0,.006212241
flow,30,11,0,0,0,28,.081532923
flow,30,12,1,1,1,0,.009689850
flow,30,13,1,1,1,0,.006757725
flow,30,14,1,1,1,0,.007325946
flow,30,15,1,1,1,0,.007040844
flow,30,16,1,1,1,0,.009685155
flow,30,17,1,1,1,0,.005075274
flow,30,18,1,1,1,0,.007230901
flow,30,19,1,1,1,0,.009091338
flow,30,20,1,1,1,0,.016552178
flow,30,21,0,0,1,1,.011602721
flow,30,22,1,1,1,0,.007737286
flow,30,23,1,1,1,0,.007249749
flow,30,24,1,1,1,1,.012806146
flow,30,25,1,1,1,0,.006352818
flow,30,26,0,1,1,0,.006038830
flow,30,27,1,0,1,0,.007107352
flow,30,28,0,1,1,0,.005893607
flow,30,29,1,0,1,0,.005695469
flow,35,0,0,0,0,20,.090353608
flow,35,1,1,1,1,0,.007079898
flow,35,2,1,1,1,0,.006707818
flow,35,3,1,1,1,0,.008225146
flow,35,4,0,0,0,50,.016867193
flow,35,5,1,1,1,1,.008170724
flow,35,6,0,1,1,0,.006753791
flow,35,7,0,0,1,0,.007304442
flow,35,8,1,1,1,0,.006153252
flow,35,9,1,1,1,1,.008616286
flow,35,10,1,1,1,0,.008471147
flow,35,11,0,0,0,28,.013463885
flow,35,12,0,1,1,0,.006373726
flow,35,13,0,1,1,0,.007385406
flow,35,14,0,1,1,0,.010093172
flow,35,15,1,1,1,0,.005766944
flow,35,16,1,1,1,0,.008300984
flow,35,17,1,1,1,0,.008370102
flow,35,18,1,1,1,0,.008160359
flow,35,19,1,1,1,0,.006384488
flow,35,20,1,1,1,0,.008315089
flow,35,21,0,0,1,5,.010389330
flow,35,22,1,1,1,0,.006919432
flow,35,23,1,1,1,0,.006992797
flow,35,24,1,1,1,0,.008414847
flow,35,25,1,1,1,0,.005974804
